contig,nsnp,ndel,nins,N,position,sample,f_del,cell_line,condition,timepoint,replicate,name
GFP_BAR_DSBR_2,1.0,0.0,0.0,11326.0,88,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,11326.0,89,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,11326.0,90,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,11326.0,91,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,11326.0,92,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,1.0,11326.0,93,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,11326.0,94,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,11326.0,95,TK6_WT_2h_BR0,0.0,TK6,WT,2h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,29249.0,1,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,29249.0,2,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,29249.0,3,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,4,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,29249.0,5,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,6,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,29249.0,7,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,8,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,9,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,29249.0,10,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,29249.0,11,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,29249.0,12,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,13,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,29249.0,14,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,29249.0,15,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,8.0,0.0,29249.0,16,TK6_WT_4h_BR0,0.0002735136243974153,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,13.0,0.0,29249.0,17,TK6_WT_4h_BR0,0.00044445963964579984,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,16.0,0.0,29249.0,18,TK6_WT_4h_BR0,0.0005470272487948306,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,18.0,0.0,29249.0,19,TK6_WT_4h_BR0,0.0006154056548941844,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,19.0,0.0,29249.0,20,TK6_WT_4h_BR0,0.0006495948579438613,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,28.0,0.0,29249.0,21,TK6_WT_4h_BR0,0.0009572976853909535,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,32.0,0.0,29249.0,22,TK6_WT_4h_BR0,0.0010940544975896612,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,6.0,36.0,0.0,29249.0,23,TK6_WT_4h_BR0,0.0012308113097883688,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,39.0,0.0,29249.0,24,TK6_WT_4h_BR0,0.0013333789189373996,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,53.0,0.0,29249.0,25,TK6_WT_4h_BR0,0.0018120277616328763,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,66.0,0.0,29249.0,26,TK6_WT_4h_BR0,0.0022564874012786762,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,73.0,0.0,29249.0,27,TK6_WT_4h_BR0,0.0024958118226264146,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,77.0,0.0,29249.0,28,TK6_WT_4h_BR0,0.0026325686348251222,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,83.0,0.0,29249.0,29,TK6_WT_4h_BR0,0.0028377038531231837,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,107.0,0.0,29249.0,30,TK6_WT_4h_BR0,0.0036582447263154294,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,6.0,123.0,0.0,29249.0,31,TK6_WT_4h_BR0,0.00420527197511026,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,125.0,0.0,29249.0,32,TK6_WT_4h_BR0,0.004273650381209614,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,129.0,0.0,29249.0,33,TK6_WT_4h_BR0,0.004410407193408321,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,181.0,0.0,29249.0,34,TK6_WT_4h_BR0,0.006188245751991521,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,264.0,0.0,29249.0,35,TK6_WT_4h_BR0,0.009025949605114705,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,270.0,0.0,29249.0,36,TK6_WT_4h_BR0,0.009231084823412766,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,274.0,0.0,29249.0,37,TK6_WT_4h_BR0,0.009367841635611473,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,287.0,0.0,29249.0,38,TK6_WT_4h_BR0,0.009812301275257274,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,315.0,0.0,29249.0,39,TK6_WT_4h_BR0,0.010769598960648228,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,331.0,0.0,29249.0,40,TK6_WT_4h_BR0,0.011316626209443058,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,7.0,388.0,0.0,29249.0,41,TK6_WT_4h_BR0,0.013265410783274641,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,391.0,3.0,29249.0,42,TK6_WT_4h_BR0,0.013367978392423673,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,510.0,14.0,29249.0,43,TK6_WT_4h_BR0,0.017436493555335227,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,21.0,551.0,36.0,29249.0,44,TK6_WT_4h_BR0,0.018838250880371978,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,380.0,0.0,29249.0,45,TK6_WT_4h_BR0,0.012991897158877226,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,7.0,339.0,0.0,29249.0,46,TK6_WT_4h_BR0,0.011590139833840473,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,283.0,0.0,29249.0,47,TK6_WT_4h_BR0,0.009675544463058567,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,196.0,0.0,29249.0,48,TK6_WT_4h_BR0,0.0067010837977366745,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,14.0,143.0,0.0,29249.0,49,TK6_WT_4h_BR0,0.004889056036103798,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,136.0,0.0,29249.0,50,TK6_WT_4h_BR0,0.00464973161475606,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,136.0,0.0,29249.0,51,TK6_WT_4h_BR0,0.00464973161475606,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,132.0,0.0,29249.0,52,TK6_WT_4h_BR0,0.0045129748025573525,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,127.0,0.0,29249.0,53,TK6_WT_4h_BR0,0.0043420287873089675,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,124.0,0.0,29249.0,54,TK6_WT_4h_BR0,0.004239461178159937,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,110.0,0.0,29249.0,55,TK6_WT_4h_BR0,0.00376081233546446,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,94.0,1.0,29249.0,56,TK6_WT_4h_BR0,0.0032137850866696296,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,77.0,0.0,29249.0,57,TK6_WT_4h_BR0,0.0026325686348251222,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,56.0,0.0,29249.0,58,TK6_WT_4h_BR0,0.001914595370781907,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,55.0,0.0,29249.0,59,TK6_WT_4h_BR0,0.00188040616773223,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,53.0,0.0,29249.0,60,TK6_WT_4h_BR0,0.0018120277616328763,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,51.0,0.0,29249.0,61,TK6_WT_4h_BR0,0.0017436493555335224,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,6.0,48.0,0.0,29249.0,62,TK6_WT_4h_BR0,0.0016410817463844917,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,38.0,0.0,29249.0,63,TK6_WT_4h_BR0,0.0012991897158877227,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,28.0,0.0,29249.0,64,TK6_WT_4h_BR0,0.0009572976853909535,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,24.0,0.0,29249.0,65,TK6_WT_4h_BR0,0.0008205408731922459,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,7.0,0.0,29249.0,66,TK6_WT_4h_BR0,0.00023932442134773837,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,67,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,68,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,69,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,70,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,71,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,21.0,29249.0,72,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,2.0,29249.0,73,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,41.0,27.0,2.0,29249.0,74,TK6_WT_4h_BR0,0.0009231084823412766,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,29249.0,75,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,29249.0,76,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,77,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,78,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,29249.0,79,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,29249.0,80,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,29249.0,81,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,29249.0,82,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,29249.0,83,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,8.0,0.0,0.0,29249.0,84,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,85,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,29249.0,86,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,10.0,0.0,0.0,29249.0,87,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,88,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,17.0,0.0,0.0,29249.0,89,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,29249.0,90,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,91,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,29249.0,92,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,29249.0,93,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,29249.0,94,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,29249.0,95,TK6_WT_4h_BR0,0.0,TK6,WT,4h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,1,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,5536.0,2,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,3,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,4,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,5,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,6,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,7,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,8,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,9,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,10,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,11,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,12,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,13,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,5536.0,14,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,5536.0,15,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,16,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,1.0,0.0,5536.0,17,TK6_WT_24h_BR0,0.000180635838150289,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,6.0,0.0,5536.0,18,TK6_WT_24h_BR0,0.001083815028901734,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,6.0,0.0,5536.0,19,TK6_WT_24h_BR0,0.001083815028901734,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,6.0,0.0,5536.0,20,TK6_WT_24h_BR0,0.001083815028901734,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,9.0,0.0,5536.0,21,TK6_WT_24h_BR0,0.0016257225433526012,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,13.0,0.0,5536.0,22,TK6_WT_24h_BR0,0.0023482658959537574,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,13.0,0.0,5536.0,23,TK6_WT_24h_BR0,0.0023482658959537574,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,15.0,0.0,5536.0,24,TK6_WT_24h_BR0,0.002709537572254335,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,16.0,0.0,5536.0,25,TK6_WT_24h_BR0,0.002890173410404624,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,19.0,0.0,5536.0,26,TK6_WT_24h_BR0,0.0034320809248554913,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,20.0,0.0,5536.0,27,TK6_WT_24h_BR0,0.0036127167630057803,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,21.0,0.0,5536.0,28,TK6_WT_24h_BR0,0.003793352601156069,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,30.0,0.0,5536.0,29,TK6_WT_24h_BR0,0.00541907514450867,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,38.0,0.0,5536.0,30,TK6_WT_24h_BR0,0.006864161849710983,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,40.0,0.0,5536.0,31,TK6_WT_24h_BR0,0.0072254335260115606,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,40.0,0.0,5536.0,32,TK6_WT_24h_BR0,0.0072254335260115606,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,50.0,0.0,5536.0,33,TK6_WT_24h_BR0,0.009031791907514452,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,65.0,0.0,5536.0,34,TK6_WT_24h_BR0,0.011741329479768785,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,105.0,0.0,5536.0,35,TK6_WT_24h_BR0,0.018966763005780346,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,109.0,0.0,5536.0,36,TK6_WT_24h_BR0,0.0196893063583815,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,114.0,0.0,5536.0,37,TK6_WT_24h_BR0,0.020592485549132948,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,123.0,0.0,5536.0,38,TK6_WT_24h_BR0,0.02221820809248555,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,134.0,0.0,5536.0,39,TK6_WT_24h_BR0,0.024205202312138727,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,139.0,0.0,5536.0,40,TK6_WT_24h_BR0,0.025108381502890173,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,156.0,0.0,5536.0,41,TK6_WT_24h_BR0,0.028179190751445087,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,157.0,0.0,5536.0,42,TK6_WT_24h_BR0,0.028359826589595377,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,213.0,2.0,5536.0,43,TK6_WT_24h_BR0,0.038475433526011564,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,238.0,10.0,5536.0,44,TK6_WT_24h_BR0,0.04299132947976879,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,186.0,0.0,5536.0,45,TK6_WT_24h_BR0,0.03359826589595376,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,168.0,0.0,5536.0,46,TK6_WT_24h_BR0,0.030346820809248554,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,145.0,0.0,5536.0,47,TK6_WT_24h_BR0,0.026192196531791907,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,100.0,0.0,5536.0,48,TK6_WT_24h_BR0,0.018063583815028903,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,72.0,0.0,5536.0,49,TK6_WT_24h_BR0,0.01300578034682081,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,64.0,0.0,5536.0,50,TK6_WT_24h_BR0,0.011560693641618497,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,61.0,0.0,5536.0,51,TK6_WT_24h_BR0,0.01101878612716763,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,59.0,0.0,5536.0,52,TK6_WT_24h_BR0,0.010657514450867052,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,55.0,0.0,5536.0,53,TK6_WT_24h_BR0,0.009934971098265896,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,49.0,0.0,5536.0,54,TK6_WT_24h_BR0,0.008851156069364163,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,43.0,0.0,5536.0,55,TK6_WT_24h_BR0,0.007767341040462427,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,39.0,0.0,5536.0,56,TK6_WT_24h_BR0,0.007044797687861272,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,24.0,0.0,5536.0,57,TK6_WT_24h_BR0,0.004335260115606936,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,17.0,0.0,5536.0,58,TK6_WT_24h_BR0,0.0030708092485549135,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,12.0,0.0,5536.0,59,TK6_WT_24h_BR0,0.002167630057803468,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,11.0,0.0,5536.0,60,TK6_WT_24h_BR0,0.001986994219653179,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,11.0,0.0,5536.0,61,TK6_WT_24h_BR0,0.001986994219653179,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,10.0,0.0,5536.0,62,TK6_WT_24h_BR0,0.0018063583815028901,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,7.0,0.0,5536.0,63,TK6_WT_24h_BR0,0.0012644508670520231,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,5.0,0.0,5536.0,64,TK6_WT_24h_BR0,0.0009031791907514451,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,2.0,0.0,5536.0,65,TK6_WT_24h_BR0,0.000361271676300578,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,5536.0,66,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,67,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,68,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,69,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,70,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,71,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,7.0,5536.0,72,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,5536.0,73,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,16.0,6.0,0.0,5536.0,74,TK6_WT_24h_BR0,0.001083815028901734,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,5536.0,75,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,76,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,5536.0,77,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,5536.0,78,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,5536.0,79,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,5536.0,80,TK6_WT_24h_BR0,0.0,TK6,WT,24h,BR0,TK6_WT
